STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,WESD
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900119,0,102,0,25
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900120,0,102,0,25
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900121,18,102,33,51
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900122,0,127,0,25
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900123,61,127,94,51
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900124,3,203,8,127
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900125,0,229,3,127
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900126,0,229,0,127
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900127,0,229,0,102
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900128,5,229,15,102
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900129,0,229,0,279
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900130,0,229,0,279
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900131,13,229,33,279
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900201,3,254,5,279
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900202,5,229,23,279
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900203,3,254,13,254
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900204,0,229,0,254
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900205,0,203,8,229
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900206,0,203,0,229
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900207,0,178,0,229
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900208,0,152,0,229
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900209,20,152,43,254
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900210,0,203,0,305
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900211,3,203,18,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900212,10,229,18,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900213,0,203,0,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900214,0,203,0,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900215,0,203,3,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900216,5,254,23,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900217,0,254,0,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900218,15,279,53,356
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900219,0,279,0,356
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900220,0,279,0,356
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900221,0,203,0,356
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900222,0,178,0,356
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900223,0,152,0,356
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900224,0,152,0,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900225,0,152,0,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900226,64,152,91,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900227,0,229,0,356
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900228,0,229,0,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900301,0,203,0,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900302,0,152,0,305
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900303,10,152,13,330
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900304,3,178,5,305
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900305,0,178,0,305
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900306,0,152,0,279
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900307,0,127,0,305
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900308,0,76,0,279
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900309,0,76,0,279
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900310,0,76,0,254
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900311,13,51,0,254
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900312,114,51,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900313,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900314,38,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900315,127,0,5,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900316,20,0,36,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900317,3,51,3,102
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900318,0,51,0,102
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900319,0,51,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900320,0,25,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900321,15,0,10,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900322,0,0,3,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900323,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900324,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900325,0,0,3,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900326,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900327,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900328,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900329,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900330,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900331,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900401,30,0,53,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900402,0,25,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900403,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900404,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900405,10,0,13,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900406,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900407,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900408,8,0,10,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900409,56,178,206,51
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900410,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900411,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900412,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900413,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900414,8,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900415,28,0,53,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900416,3,0,10,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900417,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900418,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900419,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900420,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900421,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900422,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900423,18,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900424,5,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900425,43,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900426,13,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900427,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900428,104,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900429,48,0,79,25
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900430,0,51,10,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900501,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900502,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900503,10,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900504,3,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900505,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900506,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900507,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900508,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900509,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900510,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900511,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900512,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900513,43,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900514,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900515,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900516,30,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900517,89,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900518,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900519,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900520,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900521,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900522,74,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900523,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900524,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900525,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900526,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900527,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900528,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900529,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900530,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900531,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900601,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900602,422,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900603,203,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900604,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900605,124,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900606,3,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900607,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900608,69,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900609,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900610,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900611,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900612,53,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900613,5,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900614,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900615,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900616,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900617,170,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900618,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900619,183,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900620,104,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900621,51,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900622,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900623,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900624,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900625,5,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900626,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900627,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900628,5,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900629,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900630,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900701,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900702,262,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900703,28,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900704,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900705,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900706,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900707,102,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900708,64,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900709,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900710,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900711,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900712,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900713,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900714,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900715,41,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900716,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900717,36,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900718,5,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900719,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900720,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900721,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900722,69,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900723,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900724,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900725,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900726,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900727,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900728,191,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900729,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900730,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900731,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900801,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900802,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900803,437,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900804,3,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900805,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900806,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900807,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900808,13,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900809,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900810,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900811,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900812,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900813,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900814,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900815,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900816,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900817,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900818,3,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900819,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900820,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900821,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900822,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900823,36,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900824,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900825,18,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900826,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900827,13,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900828,25,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900829,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900830,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900831,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900901,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900902,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900903,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900904,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900905,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900906,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900907,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900908,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900909,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900910,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900911,36,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900912,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900913,81,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900914,3,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900915,25,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900916,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900917,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900918,48,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900919,0,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900920,13,0,0,-9999
GHCND:USW00014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT MN US,19900921,30,0,0,-9999
